0.0008163265306122449,0.0016326530612244899,0.0024489795918367346,0.0032653061224489797,0.004897959183673469,0.005714285714285714,0.006530612244897959,0.007346938775510204,0.008979591836734694,0.009795918367346938,0.010612244897959184,0.011428571428571429,0.013877551020408163,0.014693877551020407,0.015510204081632653,0.017142857142857144,0.017959183673469388,0.018775510204081632,0.019591836734693877,0.02040816326530612,0.02122448979591837,0.0236734693877551,0.025306122448979593,0.026122448979591838,0.029387755102040815,0.030204081632653063,0.03183673469387755,0.03346938775510204,0.03428571428571429,0.03510204081632653,0.04081632653061224,0.04163265306122449,0.04244897959183674,0.04326530612244898,0.04979591836734694,0.053877551020408164,0.054693877551020405,0.05551020408163265,0.05877551020408163,0.060408163265306125,0.0636734693877551,0.06693877551020408,0.06693877551020408,0.06857142857142857,0.06938775510204082,0.07428571428571429,0.07591836734693877,0.07673469387755102,0.0783673469387755,0.07918367346938776,0.08081632653061224,0.08653061224489796,0.09306122448979592,0.09387755102040816,0.10122448979591837,0.1036734693877551,0.10448979591836735,0.10530612244897959,0.10775510204081633,0.10857142857142857,0.11591836734693878,0.11836734693877551,0.11918367346938775,0.12081632653061225,0.12326530612244897,0.12408163265306123,0.12653061224489795,0.1306122448979592,0.13714285714285715,0.1436734693877551,0.14448979591836736,0.1469387755102041,0.15428571428571428,0.15755102040816327,0.16408163265306122,0.16489795918367348,0.1657142857142857,0.16653061224489796,0.17224489795918368,0.1763265306122449,0.1853061224489796,0.1893877551020408,0.19020408163265307,0.19020408163265307,0.19020408163265307,0.1910204081632653,0.19428571428571428,0.19591836734693877,0.19591836734693877,0.1983673469387755,0.2016326530612245,0.2016326530612245,0.20408163265306123,0.21959183673469387,0.2220408163265306,0.2220408163265306,0.22448979591836735,0.22612244897959183,0.23265306122448978,0.23673469387755103,0.23673469387755103,0.23755102040816325,0.2473469387755102,0.24816326530612245,0.24897959183673468,0.25142857142857145,0.2546938775510204,0.25551020408163266,0.2571428571428571,0.2571428571428571,0.2612244897959184,0.26448979591836735,0.2677551020408163,0.2726530612244898,0.2742857142857143,0.27591836734693875,0.2783673469387755,0.28,0.28244897959183674,0.28408163265306124,0.29959183673469386,0.3036734693877551,0.3053061224489796,0.3053061224489796,0.30775510204081635,0.31673469387755104,0.3183673469387755,0.32081632653061226,0.3248979591836735,0.3330612244897959,0.33387755102040817,0.3363265306122449,0.3379591836734694,0.3420408163265306,0.3485714285714286,0.35020408163265304,0.35591836734693877,0.35591836734693877,0.356734693877551,0.36653061224489797,0.36979591836734693,0.36979591836734693,0.3706122448979592,0.37142857142857144,0.3730612244897959,0.3787755102040816,0.38448979591836735,0.38693877551020406,0.38693877551020406,0.3877551020408163,0.39102040816326533,0.39183673469387753,0.39183673469387753,0.39591836734693875,0.39591836734693875,0.39591836734693875,0.39591836734693875,0.39918367346938777,0.4073469387755102,0.4089795918367347,0.41061224489795917,0.41061224489795917,0.4138775510204082,0.41714285714285715,0.4236734693877551,0.4253061224489796,0.43183673469387757,0.4359183673469388,0.43673469387755104,0.45387755102040817,0.46530612244897956,0.4661224489795918,0.4661224489795918,0.46775510204081633,0.46938775510204084,0.46938775510204084,0.4897959183673469,0.4897959183673469,0.5020408163265306,0.5020408163265306,0.5036734693877551,0.5036734693877551,0.5036734693877551,0.5053061224489795,0.5061224489795918,0.5102040816326531,0.5102040816326531,0.5151020408163265,0.5175510204081633,0.52,0.52,0.5363265306122449,0.5493877551020409,0.5493877551020409,0.5518367346938775,0.5526530612244898,0.5526530612244898,0.5542857142857143,0.5542857142857143,0.5542857142857143,0.5551020408163265,0.5559183673469388,0.5559183673469388,0.5559183673469388,0.5575510204081633,0.5575510204081633,0.5616326530612245,0.5616326530612245,0.563265306122449,0.563265306122449,0.5697959183673469,0.5697959183673469,0.5722448979591837,0.5722448979591837,0.5755102040816327,0.5755102040816327,0.5755102040816327,0.5763265306122449,0.5763265306122449,0.5787755102040816,0.5787755102040816,0.5787755102040816,0.5787755102040816,0.5787755102040816,0.5795918367346938,0.5804081632653061,0.5812244897959183,0.5820408163265306,0.5820408163265306,0.5820408163265306,0.5820408163265306,0.5820408163265306,0.5828571428571429,0.5836734693877551,0.5910204081632653,0.5910204081632653,0.5951020408163266,0.5951020408163266,0.5975510204081632,0.5991836734693877,0.6,0.6048979591836735,0.6179591836734694,0.6179591836734694,0.6408163265306123,0.6408163265306123,0.6514285714285715,0.6514285714285715,0.6563265306122449,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6587755102040816,0.6636734693877551,0.6653061224489796,0.6653061224489796,0.6653061224489796,0.6710204081632654,0.6710204081632654,0.6710204081632654,0.673469387755102,0.673469387755102,0.6742857142857143,0.689795918367347,0.689795918367347,0.689795918367347,0.689795918367347,0.6946938775510204,0.6946938775510204,0.6971428571428572,0.7061224489795919,0.7061224489795919,0.710204081632653,0.710204081632653,0.710204081632653,0.7118367346938775,0.7151020408163266,0.7151020408163266,0.7167346938775511,0.7167346938775511,0.7167346938775511,0.7240816326530612,0.7240816326530612,0.7240816326530612,0.7257142857142858,0.7257142857142858,0.7257142857142858,0.7257142857142858,0.7281632653061224,0.7330612244897959,0.7404081632653061,0.7436734693877551,0.7436734693877551,0.7477551020408163,0.7502040816326531,0.7502040816326531,0.7502040816326531,0.7502040816326531,0.7502040816326531,0.7502040816326531,0.7502040816326531,0.7502040816326531,0.7502040816326531,0.7502040816326531,0.7502040816326531,0.7502040816326531,0.7502040816326531,0.7526530612244898,0.7526530612244898,0.7534693877551021,0.7534693877551021,0.7534693877551021,0.7534693877551021,0.7534693877551021,0.7534693877551021,0.7534693877551021,0.7583673469387755,0.7583673469387755,0.76,0.76,0.7648979591836734,0.7706122448979592,0.7706122448979592,0.7706122448979592,0.7706122448979592,0.7706122448979592,0.7706122448979592,0.7706122448979592,0.7706122448979592,0.7706122448979592,0.7706122448979592,0.7706122448979592,0.7706122448979592,0.773061224489796,0.7861224489795918,0.7861224489795918,0.7861224489795918,0.7861224489795918,0.7861224489795918,0.7869387755102041,0.7869387755102041,0.7869387755102041,0.7869387755102041,0.7885714285714286,0.7885714285714286,0.7885714285714286,0.8008163265306123,0.8024489795918367,0.8024489795918367,0.8024489795918367,0.8024489795918367,0.8024489795918367,0.8024489795918367,0.8024489795918367,0.8024489795918367,0.8024489795918367,0.8024489795918367,0.8024489795918367,0.803265306122449,0.803265306122449,0.803265306122449,0.8040816326530612,0.8040816326530612,0.8040816326530612,0.8040816326530612,0.8040816326530612,0.8040816326530612,0.8040816326530612,0.8073469387755102,0.8073469387755102,0.8073469387755102,0.8073469387755102,0.8073469387755102,0.8081632653061225,0.8081632653061225,0.8081632653061225,0.8081632653061225,0.8138775510204082,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8163265306122449,0.8228571428571428,0.8236734693877551,0.8236734693877551,0.8244897959183674,0.8261224489795919,0.8285714285714286,0.833469387755102,0.833469387755102,0.833469387755102,0.833469387755102,0.8359183673469388,0.8359183673469388,0.8359183673469388,0.8359183673469388,0.8359183673469388,0.8359183673469388,0.8359183673469388,0.8367346938775511,0.8367346938775511,0.8367346938775511,0.8408163265306122,0.843265306122449,0.843265306122449,0.846530612244898,0.846530612244898,0.846530612244898,0.8489795918367347,0.8489795918367347,0.8489795918367347,0.8489795918367347,0.8489795918367347,0.8489795918367347,0.8489795918367347,0.8489795918367347,0.8489795918367347,0.8489795918367347,0.8489795918367347,0.8489795918367347,0.8489795918367347,0.8489795918367347,0.8489795918367347,0.8489795918367347,0.8489795918367347,0.8506122448979592,0.8506122448979592,0.8506122448979592,0.8506122448979592,0.8538775510204082,0.8538775510204082,0.8538775510204082,0.8538775510204082,0.8538775510204082,0.8538775510204082,0.8538775510204082,0.856326530612245,0.856326530612245,0.856326530612245,0.856326530612245,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8587755102040816,0.8587755102040816,0.8587755102040816,0.8587755102040816,0.8587755102040816,0.8595918367346939,0.8595918367346939,0.8595918367346939,0.8595918367346939,0.8595918367346939,0.8595918367346939,0.8636734693877551,0.8759183673469387,0.8759183673469387,0.8759183673469387,0.8759183673469387,0.8759183673469387,0.8759183673469387,0.8759183673469387,0.8759183673469387,0.8759183673469387,0.8759183673469387,0.8759183673469387,0.8759183673469387,0.8783673469387755,0.8783673469387755,0.8783673469387755,0.8783673469387755,0.8783673469387755,0.8783673469387755,0.8783673469387755,0.8791836734693877,0.8791836734693877,0.8808163265306123,0.8824489795918368,0.8848979591836734,0.8873469387755102,0.8914285714285715,0.893061224489796,0.8963265306122449,0.8963265306122449,0.8963265306122449,0.8963265306122449,0.8963265306122449,0.8963265306122449,0.8963265306122449,0.8971428571428571,0.8971428571428571,0.8971428571428571,0.8971428571428571,0.8979591836734694,0.8979591836734694,0.8979591836734694,0.8979591836734694,0.8979591836734694,0.8979591836734694,0.8979591836734694,0.8979591836734694,0.8979591836734694,0.8979591836734694,0.8987755102040816,0.8987755102040816,0.8987755102040816,0.8987755102040816,0.9012244897959184,0.9036734693877551,0.9036734693877551,0.9061224489795918,0.9061224489795918,0.9061224489795918,0.9061224489795918,0.9061224489795918,0.9061224489795918,0.9061224489795918,0.9061224489795918,0.9061224489795918,0.9061224489795918,0.9061224489795918,0.9061224489795918,0.9061224489795918,0.9061224489795918,0.9061224489795918,0.9061224489795918,0.9061224489795918,0.9061224489795918,0.9093877551020408,0.9093877551020408,0.9093877551020408,0.9093877551020408,0.9093877551020408,0.9093877551020408,0.9093877551020408,0.9093877551020408,0.9093877551020408,0.9093877551020408,0.9093877551020408,0.9093877551020408,0.9093877551020408,0.9110204081632653,0.9151020408163265,0.9191836734693878,0.9191836734693878,0.9191836734693878,0.9191836734693878,0.92,0.92,0.926530612244898,0.926530612244898,0.926530612244898,0.9314285714285714,0.9314285714285714,0.9314285714285714,0.9314285714285714,0.9314285714285714,0.9314285714285714,0.9314285714285714,0.9314285714285714,0.9314285714285714,0.9314285714285714,0.9314285714285714,0.9314285714285714,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9355102040816327,0.9379591836734694,0.9379591836734694,0.9379591836734694,0.9387755102040817,0.9387755102040817,0.9387755102040817,0.9436734693877551,0.9436734693877551,0.9436734693877551,0.9436734693877551,0.9436734693877551,0.9436734693877551,0.9436734693877551,0.9436734693877551,0.9436734693877551,0.9436734693877551,0.9436734693877551,0.9436734693877551,0.9453061224489796,0.9477551020408164,0.9485714285714286,0.9485714285714286,0.9485714285714286,0.9485714285714286,0.9485714285714286,0.9510204081632653,0.9510204081632653,0.9510204081632653,0.9510204081632653,0.9526530612244898,0.9526530612244898,0.9526530612244898,0.9542857142857143,0.9542857142857143,0.9542857142857143,0.9542857142857143,0.9542857142857143,0.9542857142857143,0.9542857142857143,0.9542857142857143,0.9542857142857143,0.9542857142857143,0.9542857142857143,0.9542857142857143,0.9542857142857143,0.9542857142857143,0.9542857142857143,0.9551020408163265,0.9551020408163265,0.9551020408163265,0.9551020408163265,0.9551020408163265,0.9559183673469388,0.9559183673469388,0.9559183673469388,0.9559183673469388,0.9575510204081633,0.9575510204081633,0.9575510204081633,0.9575510204081633,0.9575510204081633,0.9575510204081633,0.9575510204081633,0.9575510204081633,0.9575510204081633,0.9575510204081633,0.9575510204081633,0.9575510204081633,0.9575510204081633,0.9575510204081633,0.9575510204081633,0.9575510204081633,0.9575510204081633,0.9575510204081633,0.9591836734693877,0.9591836734693877,0.9591836734693877,0.9591836734693877,0.9591836734693877,0.9591836734693877,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.9616326530612245,0.9616326530612245,0.9616326530612245,0.9616326530612245,0.9616326530612245,0.9616326530612245,0.9616326530612245,0.9616326530612245,0.9616326530612245,0.9616326530612245,0.9616326530612245,0.9616326530612245,0.9616326530612245,0.9616326530612245,0.9616326530612245,0.9616326530612245,0.9616326530612245,0.9616326530612245,0.9616326530612245,0.9616326530612245,0.9616326530612245,0.9616326530612245,0.963265306122449,0.963265306122449,0.963265306122449,0.963265306122449,0.963265306122449,0.963265306122449,0.963265306122449,0.963265306122449,0.963265306122449,0.966530612244898,0.966530612244898,0.966530612244898,0.966530612244898,0.966530612244898,0.966530612244898,0.966530612244898,0.966530612244898,0.966530612244898,0.966530612244898,0.966530612244898,0.966530612244898,0.966530612244898,0.966530612244898,0.966530612244898,0.966530612244898,0.966530612244898,0.966530612244898,0.966530612244898,0.966530612244898,0.966530612244898,0.966530612244898,0.966530612244898,0.966530612244898,0.966530612244898,0.966530612244898,0.9681632653061224,0.9681632653061224,0.9681632653061224,0.9681632653061224,0.9681632653061224,0.9681632653061224,0.9681632653061224,0.9681632653061224,0.9681632653061224,0.9681632653061224,0.9681632653061224,0.9681632653061224,0.9689795918367347,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9730612244897959,0.9730612244897959,0.9730612244897959,0.9730612244897959,0.9730612244897959,0.9730612244897959,0.9730612244897959,0.9730612244897959,0.9730612244897959,0.9730612244897959,0.9730612244897959,0.9730612244897959,0.9730612244897959,0.9730612244897959,0.9730612244897959,0.9730612244897959,0.9730612244897959,0.9738775510204082,0.9738775510204082,0.9738775510204082,0.9738775510204082,0.9738775510204082,0.9738775510204082,0.9738775510204082,0.9738775510204082,0.9738775510204082,0.9738775510204082,0.9738775510204082,0.9738775510204082,0.9755102040816327,0.9755102040816327,0.9755102040816327,0.9755102040816327,0.9755102040816327,0.9755102040816327,0.9755102040816327,0.9755102040816327,0.9755102040816327,0.9755102040816327,0.9755102040816327,0.9755102040816327,0.9755102040816327,0.9755102040816327,0.9755102040816327,0.9755102040816327,0.9755102040816327,0.9755102040816327,0.9755102040816327,0.9755102040816327,0.9771428571428571,0.9771428571428571,0.9771428571428571,0.9771428571428571,0.9771428571428571,0.9771428571428571,0.9779591836734693,0.9779591836734693,0.9779591836734693,0.9779591836734693,0.9779591836734693,0.9779591836734693,0.9787755102040816,0.9787755102040816,0.9787755102040816,0.9787755102040816,0.9787755102040816,0.9787755102040816,0.9787755102040816,0.9787755102040816,0.9787755102040816,0.9787755102040816,0.9787755102040816,0.9787755102040816,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9804081632653061,0.9804081632653061,0.9804081632653061,0.9804081632653061,0.9804081632653061,0.9812244897959184,0.9812244897959184,0.9812244897959184,0.9812244897959184,0.9812244897959184,0.9812244897959184,0.9812244897959184,0.9812244897959184,0.9812244897959184,0.9812244897959184,0.9820408163265306,0.9820408163265306,0.9820408163265306,0.9820408163265306,0.9820408163265306,0.9820408163265306,0.9820408163265306,0.9820408163265306,0.9820408163265306,0.9820408163265306,0.9828571428571429,0.9828571428571429,0.9828571428571429,0.9828571428571429,0.9828571428571429,0.9836734693877551,0.9836734693877551,0.9836734693877551,0.9836734693877551,0.9836734693877551,0.9836734693877551,0.9861224489795918,0.9861224489795918,0.9861224489795918,0.9861224489795918,0.9861224489795918,0.9861224489795918,0.9861224489795918,0.9861224489795918,0.9861224489795918,0.9861224489795918,0.9861224489795918,0.986938775510204,0.9877551020408163,0.9877551020408163,0.9885714285714285,0.9885714285714285,0.9885714285714285,0.9885714285714285,0.9885714285714285,0.9885714285714285,0.9885714285714285,0.9885714285714285,0.9885714285714285,0.9885714285714285,0.9885714285714285,0.9885714285714285,0.9885714285714285,0.9893877551020408,0.9893877551020408,0.9893877551020408,0.9893877551020408,0.9893877551020408,0.9893877551020408,0.9893877551020408,0.9893877551020408,0.9893877551020408,0.9893877551020408,0.9893877551020408,0.9893877551020408,0.9893877551020408,0.9893877551020408,0.9893877551020408,0.9893877551020408,0.9893877551020408,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.990204081632653,0.9910204081632653,0.9910204081632653,0.9910204081632653,0.9910204081632653,0.9910204081632653,0.9910204081632653,0.9910204081632653,0.9910204081632653,0.9910204081632653,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9926530612244898,0.9934693877551021,0.9934693877551021,0.9942857142857143,0.9942857142857143,0.9942857142857143,0.9942857142857143,0.9942857142857143,0.9942857142857143,0.9942857142857143,0.9942857142857143,0.9942857142857143,0.9942857142857143,0.9942857142857143,0.9942857142857143,0.9942857142857143,0.9942857142857143,0.9942857142857143,0.9942857142857143,0.9942857142857143,0.9942857142857143,0.9942857142857143,0.9942857142857143,0.9942857142857143,0.9942857142857143,0.9951020408163266,0.9951020408163266,0.9951020408163266,0.9951020408163266,0.9951020408163266,0.9951020408163266,0.9951020408163266,0.9951020408163266,0.9951020408163266,0.9951020408163266,0.9951020408163266,0.9951020408163266,0.9951020408163266,0.9951020408163266,0.9951020408163266,0.9951020408163266,0.9951020408163266,0.9951020408163266,0.9951020408163266,0.9951020408163266,0.9959183673469387,0.9959183673469387,0.996734693877551,0.996734693877551,0.996734693877551,0.996734693877551,0.996734693877551,0.996734693877551,0.996734693877551,0.996734693877551,0.9975510204081632,0.9975510204081632,0.9975510204081632,0.9975510204081632,0.9975510204081632,0.9975510204081632,0.9975510204081632,0.9975510204081632,0.9975510204081632,0.9975510204081632,0.9975510204081632,0.9975510204081632,0.9975510204081632,0.9975510204081632,0.9975510204081632,0.9975510204081632,0.9975510204081632,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9983673469387755,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,0.9991836734693877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
